Ngày hạch toán,Đơn hàng,Mã KH,Mã Sản Phẩm,Số lượng bán,Đơn giá,Doanh thu,Giá vốn hàng hóa,Mã nhân viên bán,Chi nhánh
7/6/2018,ĐH0002177,KH-0663,P-651,60,570000,34200000,20520000,NV00009,CN HCM
7/7/2018,ĐH0002185,KH-0391,P-730,4,4409090.91,17636364,12345454.8,NV00009,CN HN
7/8/2018,ĐH0002217,KH-0392,P-731,6,4254272.73,25525636,16591663.4,NV00009,CN HP
7/9/2018,ĐH0002326,KH-0744,P-732,4,16210909,64843636,42148363.4,NV00009,CN HP
7/10/2018,ĐH0002351,KH-0392,P-733,10,490909,4909090,2945454,NV00009,CN HCM
7/11/2018,ĐH0003760,KH-0215,P-648,30,1001880,30056400,19536660,NV00009,CN HN
7/12/2018,ĐH0003761,KH-0368,P-015,40,3460000,138400000,89960000,NV00009,CN HCM
7/13/2018,ĐH0003761,KH-0368,P-016,40,6800000,272000000,176800000,NV00009,CN HCM
7/14/2018,ĐH0003761,KH-0368,P-616,10,680000,6800000,4080000,NV00009,CN HCM
7/15/2018,ĐH0003761,KH-0368,P-186,10,4094818,40948180,28663726,NV00009,CN HP
7/16/2018,ĐH0003764,KH-0007,P-501,6,3130000,18780000,11268000,NV00009,CN HP
7/17/2018,ĐH0003764,KH-0007,P-144,6,5408000,32448000,21091200,NV00009,CN HN
7/18/2018,ĐH0003765,KH-0007,P-734,8,15162000,121296000,72777600,NV00009,CN HCM
7/19/2018,ĐH0003765,KH-0007,P-735,20,16920000,338400000,219960000,NV00009,CN HN
7/20/2018,ĐH0003768,KH-0599,P-015,10,3439727,34397270,22358225.5,NV00009,CN HN
7/21/2018,ĐH0003825,KH-0397,P-736,600,379600,227760000,136656000,NV00009,CN HCM
7/22/2018,ĐH0003825,KH-0397,P-737,80,309100,24728000,14836800,NV00009,CN HCM
7/23/2018,ĐH0003831,KH-0176,P-003,113,2085000,235605000,141363000,NV00009,CN HP
7/24/2018,ĐH0003911,KH-0007,P-738,10,12592000,125920000,81848000,NV00009,CN HCM
7/25/2018,ĐH0003911,KH-0007,P-739,4,14989000,59956000,35973600,NV00009,CN HP
7/26/2018,ĐH0003911,KH-0007,P-738,4,12592000,50368000,30220800,NV00009,CN HCM
7/27/2018,ĐH0003898,KH-0593,P-737,55,200000,11000000,7150000,NV00009,CN HP
7/28/2018,ĐH0004081,KH-0401,P-740,8,95461801,763694408,458216644.8,NV00009,CN HP
7/29/2018,ĐH0004081,KH-0401,P-741,8,26198632,209589056,125753433.6,NV00009,CN HCM
7/30/2018,ĐH0004007,KH-0403,P-015,7,4880000,34160000,20496000,NV00009,CN HCM
7/31/2018,ĐH0004007,KH-0403,P-742,24,660000,15840000,10296000,NV00009,CN HN
8/1/2018,ĐH0004018,KH-0007,P-143,6,17120000,102720000,61632000,NV00009,CN HP
8/2/2018,ĐH0004018,KH-0007,P-144,6,5671000,34026000,23818200,NV00009,CN HN
8/3/2018,ĐH0004023,KH-0578,P-743,12,255000,3060000,2142000,NV00009,CN HP
8/4/2018,ĐH0004026,KH-0401,P-144,6,25645000,153870000,107709000,NV00009,CN HP
8/5/2018,ĐH0004026,KH-0401,P-501,6,14842000,89052000,53431200,NV00009,CN HN
8/6/2018,ĐH0004062,KH-0176,P-495,6,310000,1860000,1116000,NV00009,CN HP
8/7/2018,ĐH0004064,KH-0745,P-191,9,3530000,31770000,20650500,NV00009,CN HN
8/8/2018,ĐH0004065,KH-0396,P-015,10,3680000,36800000,25760000,NV00009,CN HP
8/9/2018,ĐH0004070,KH-0137,P-143,12,21187000,254244000,177970800,NV00009,CN HN
8/10/2018,ĐH0004070,KH-0137,P-515,12,7136000,85632000,55660800,NV00009,CN HP
8/11/2018,ĐH0004070,KH-0137,P-515,12,583000,6996000,4897200,NV00009,CN HN
8/12/2018,ĐH0001246,KH-0294,P-744,19,5100000,96900000,67830000,NV00009,CN HN
8/13/2018,ĐH0001268,KH-0395,P-745,6,1050000,6300000,4410000,NV00009,CN HCM
8/14/2018,ĐH0001327,KH-0746,P-670,20,578000,11560000,6936000,NV00009,CN HP
8/15/2018,ĐH0001328,KH-0746,P-670,25,578000,14450000,8670000,NV00009,CN HN
8/16/2018,ĐH0001355,KH-0545,P-583,4,1480000,5920000,3552000,NV00009,CN HCM
8/17/2018,ĐH0001355,KH-0545,P-584,4,1180000,4720000,2832000,NV00009,CN HN
8/18/2018,ĐH0001355,KH-0545,P-591,4,680000,2720000,1904000,NV00009,CN HN
8/19/2018,ĐH0001355,KH-0545,P-418,4,1020000,4080000,2652000,NV00009,CN HP
8/20/2018,ĐH0001355,KH-0545,P-586,4,430000,1720000,1118000,NV00009,CN HN
8/21/2018,ĐH0001355,KH-0545,P-380,4,250000,1000000,700000,NV00009,CN HP
8/22/2018,ĐH0001355,KH-0545,P-587,4,1850000,7400000,4440000,NV00009,CN HP
8/23/2018,ĐH0001355,KH-0545,P-588,4,240000,960000,624000,NV00009,CN HCM
8/24/2018,ĐH0001357,KH-0176,P-746,116,139000,16124000,11286800,NV00009,CN HCM
8/25/2018,ĐH0001393,KH-0540,P-030,7,5380000,37660000,24479000,NV00009,CN HN
8/26/2018,ĐH0001393,KH-0540,P-030,6,4035000,24210000,16947000,NV00009,CN HCM
8/27/2018,ĐH0001417,KH-0202,P-030,11,4400000,48400000,29040000,NV00009,CN HCM
8/28/2018,ĐH0001468,KH-0406,P-015,81,3504600,283872600,170323560,NV00009,CN HN
8/29/2018,ĐH0001468,KH-0406,P-068,81,1746360,141455160,91945854,NV00009,CN HN
8/30/2018,ĐH0001468,KH-0406,P-030,34,4455000,151470000,106029000,NV00009,CN HCM
8/31/2018,ĐH0001488,KH-0545,P-583,7,1480000,10360000,7252000,NV00009,CN HP
9/1/2018,ĐH0001488,KH-0545,P-584,7,1180000,8260000,5782000,NV00009,CN HN
9/2/2018,ĐH0001488,KH-0545,P-626,7,680000,4760000,3094000,NV00009,CN HN
9/3/2018,ĐH0001488,KH-0545,P-627,7,1020000,7140000,4284000,NV00009,CN HN
9/4/2018,ĐH0001488,KH-0545,P-586,7,430000,3010000,1956500,NV00009,CN HP
9/5/2018,ĐH0001488,KH-0545,P-380,7,250000,1750000,1050000,NV00009,CN HN
9/6/2018,ĐH0001488,KH-0545,P-587,7,1850000,12950000,9065000,NV00009,CN HP
9/7/2018,ĐH0001488,KH-0545,P-628,7,240000,1680000,1176000,NV00009,CN HCM
9/8/2018,ĐH0001500,KH-0191,P-076,6,550000,3300000,1980000,NV00009,CN HP
9/9/2018,ĐH0001510,KH-0407,P-143,4,20282000,81128000,48676800,NV00009,CN HP
9/10/2018,ĐH0001510,KH-0407,P-144,4,5830000,23320000,16324000,NV00009,CN HP
9/11/2018,ĐH0001510,KH-0407,P-248,20,753000,15060000,10542000,NV00009,CN HP
9/12/2018,ĐH0001510,KH-0407,P-186,20,4143000,82860000,58002000,NV00009,CN HP
9/13/2018,ĐH0001524,KH-0422,P-015,70,3540000,247800000,148680000,NV00009,CN HP
9/14/2018,ĐH0001525,KH-0422,P-747,70,1955000,136850000,88952500,NV00009,CN HP
9/15/2018,ĐH0001548,KH-0411,P-076,4,600000,2400000,1560000,NV00009,CN HCM
9/16/2018,ĐH0001553,KH-0747,P-060,15,1150000,17250000,10350000,NV00009,CN HP
9/17/2018,ĐH0001594,KH-0748,P-496,8,65190000,521520000,312912000,NV00009,CN HN
9/18/2018,ĐH0001594,KH-0748,P-748,8,43036000,344288000,223787200,NV00009,CN HP
9/19/2018,ĐH0001596,KH-0191,P-666,8,2140000,17120000,10272000,NV00009,CN HP
9/20/2018,ĐH0001602,KH-0581,P-139,10,2901900,29019000,17411400,NV00009,CN HP
9/21/2018,ĐH0001602,KH-0581,P-060,75,1160760,87057000,56587050,NV00009,CN HN
9/22/2018,ĐH0001602,KH-0581,P-060,7,1160760,8125320,4875192,NV00009,CN HCM
9/23/2018,ĐH0001603,KH-0419,P-139,25,2901900,72547500,47155875,NV00009,CN HN
9/24/2018,ĐH0001603,KH-0419,P-060,70,1160760,81253200,48751920,NV00009,CN HP
9/25/2018,ĐH0001604,KH-0749,P-139,15,2901900,43528500,28293525,NV00009,CN HN
9/26/2018,ĐH0001604,KH-0749,P-060,55,1160760,63841800,38305080,NV00009,CN HCM
9/27/2018,ĐH0001612,KH-0750,P-060,100,1026000,102600000,71820000,NV00009,CN HCM
9/28/2018,ĐH0001611,KH-0414,P-139,12,2565000,30780000,20007000,NV00009,CN HCM
9/29/2018,ĐH0001611,KH-0414,P-060,288,1026000,295488000,177292800,NV00009,CN HN
9/30/2018,ĐH0001619,KH-0545,P-583,10,1480000,14800000,10360000,NV00009,CN HP
10/1/2018,ĐH0001619,KH-0545,P-584,10,1180000,11800000,7670000,NV00009,CN HCM
10/2/2018,ĐH0001619,KH-0545,P-626,10,680000,6800000,4080000,NV00009,CN HCM
10/3/2018,ĐH0001619,KH-0545,P-627,10,1020000,10200000,7140000,NV00009,CN HCM
10/4/2018,ĐH0001619,KH-0545,P-586,10,430000,4300000,2580000,NV00009,CN HCM
10/5/2018,ĐH0001619,KH-0545,P-380,10,250000,2500000,1500000,NV00009,CN HP
10/6/2018,ĐH0001619,KH-0545,P-587,10,1850000,18500000,12025000,NV00009,CN HN
10/7/2018,ĐH0001619,KH-0545,P-628,10,240000,2400000,1680000,NV00009,CN HCM
10/8/2018,ĐH0001621,KH-0524,P-666,40,2140000,85600000,59920000,NV00009,CN HP
10/9/2018,ĐH0001621,KH-0524,P-749,44,1621000,71324000,46360600,NV00009,CN HN
10/10/2018,ĐH0001621,KH-0524,P-750,44,583000,25652000,16673800,NV00009,CN HCM
10/11/2018,ĐH0001621,KH-0524,P-750,44,583000,25652000,17956400,NV00009,CN HCM
10/12/2018,ĐH0001621,KH-0524,P-018,20,2950000,59000000,41300000,NV00009,CN HCM
10/13/2018,ĐH0001652,KH-0751,P-060,33,1298000,42834000,29983800,NV00009,CN HN
10/14/2018,ĐH0001664,KH-0395,P-601,4,2354545.45,9418182,6592727.4,NV00009,CN HP
10/15/2018,ĐH0001699,KH-0155,P-751,200,26000,5200000,3380000,NV00009,CN HN
10/16/2018,ĐH0001739,KH-0545,P-583,7,1480000,10360000,7252000,NV00009,CN HP
10/17/2018,ĐH0001739,KH-0545,P-584,7,1180000,8260000,5369000,NV00009,CN HP
10/18/2018,ĐH0001739,KH-0545,P-626,7,680000,4760000,3094000,NV00009,CN HN
10/19/2018,ĐH0001739,KH-0545,P-627,7,1020000,7140000,4998000,NV00009,CN HP
10/20/2018,ĐH0001739,KH-0545,P-586,7,430000,3010000,1956500,NV00009,CN HP
10/21/2018,ĐH0001739,KH-0545,P-380,7,250000,1750000,1050000,NV00009,CN HN
10/22/2018,ĐH0001739,KH-0545,P-587,7,1850000,12950000,8417500,NV00009,CN HN
10/23/2018,ĐH0001739,KH-0545,P-628,7,240000,1680000,1176000,NV00009,CN HCM
10/24/2018,ĐH0004843,KH-0401,P-752,6,2578000,15468000,10827600,NV00009,CN HN
10/25/2018,ĐH0004906,KH-0419,P-062,137,580000,79460000,47676000,NV00009,CN HP
10/26/2018,ĐH0004906,KH-0419,P-086,35,2350000,82250000,53462500,NV00009,CN HN
10/27/2018,ĐH0004907,KH-0581,P-062,75,580000,43500000,30450000,NV00009,CN HN
10/28/2018,ĐH0004907,KH-0581,P-086,10,2350000,23500000,14100000,NV00009,CN HP
10/29/2018,ĐH0004908,KH-0749,P-062,55,580000,31900000,22330000,NV00009,CN HN
10/30/2018,ĐH0004908,KH-0749,P-086,20,2350000,47000000,30550000,NV00009,CN HP
1/13/2018,ĐH0004956,KH-0540,P-045,12,5380000,64560000,41964000,NV00009,CN HCM
1/14/2018,ĐH0004945,KH-0390,P-015,48,3837000,184176000,110505600,NV00009,CN HN
1/15/2018,ĐH0004945,KH-0390,P-016,68,7167000,487356000,316781400,NV00009,CN HN
1/16/2018,ĐH0004945,KH-0390,P-248,326,745000,242870000,170009000,NV00009,CN HCM
1/17/2018,ĐH0004959,KH-0396,P-015,10,3697000,36970000,22182000,NV00009,CN HP
1/18/2018,ĐH0004964,KH-0752,P-753,54,435600,23522400,16465680,NV00009,CN HCM
1/19/2018,ĐH0004964,KH-0752,P-754,6,476300,2857800,1714680,NV00009,CN HN
1/20/2018,ĐH0004964,KH-0752,P-755,6,589800,3538800,2477160,NV00009,CN HN
1/21/2018,ĐH0000013,KH-0265,P-756,9,25410000,228690000,160083000,NV00009,CN HP
1/22/2018,ĐH0000025,KH-0750,P-555,120,570000,68400000,41040000,NV00009,CN HN
1/23/2018,ĐH0000026,KH-0414,P-062,250,570000,142500000,99750000,NV00009,CN HN
1/24/2018,ĐH0000066,KH-0406,P-666,8,2175000,17400000,12180000,NV00009,CN HCM
1/25/2018,ĐH0000113,KH-0579,P-045,6,5340000,32040000,20826000,NV00009,CN HN
1/26/2018,ĐH0000135,KH-0423,P-757,12,800000,9600000,5760000,NV00009,CN HN
1/27/2018,ĐH0000135,KH-0423,P-299,4,1045000,4180000,2717000,NV00009,CN HP
1/28/2018,ĐH0000165,KH-0173,P-758,4,17850000,71400000,46410000,NV00009,CN HN
1/29/2018,ĐH0000232,KH-0406,P-666,8,2185000,17480000,11362000,NV00009,CN HN
1/30/2018,ĐH0000284,KH-0745,P-191,6,3690000,22140000,14391000,NV00009,CN HN
1/31/2018,ĐH0000288,KH-0190,P-015,85,3709000,315265000,189159000,NV00009,CN HP
2/1/2018,ĐH0000319,KH-0579,P-759,30,85000,2550000,1657500,NV00009,CN HN
2/2/2018,ĐH0000330,KH-0406,P-015,17,3650000,62050000,40332500,NV00009,CN HP
2/3/2018,ĐH0000444,KH-0406,P-760,20,1345000,26900000,17485000,NV00009,CN HN
2/4/2018,ĐH0000452,KH-0422,P-562,8,685000,5480000,3836000,NV00009,CN HP
2/5/2018,ĐH0000452,KH-0422,P-562,26,685000,17810000,12467000,NV00009,CN HCM
2/6/2018,ĐH0000452,KH-0422,P-562,4,685000,2740000,1918000,NV00009,CN HP
2/7/2018,ĐH0000453,KH-0422,P-015,50,3590000,179500000,125650000,NV00009,CN HP
2/8/2018,ĐH0000466,KH-0753,P-062,77,1330000,102410000,66566500,NV00009,CN HP
2/9/2018,ĐH0002161,KH-0425,P-125,11,7690000,84590000,50754000,NV00007,CN HCM
2/10/2018,ĐH0002161,KH-0425,P-097,11,3990000,43890000,28528500,NV00007,CN HP
2/11/2018,ĐH0002162,KH-0754,P-761,4,2100000,8400000,5040000,NV00007,CN HCM
2/12/2018,ĐH0002219,KH-0755,P-060,4,1311000,5244000,3670800,NV00007,CN HP
2/13/2018,ĐH0002237,KH-0756,P-506,4,285000,1140000,798000,NV00007,CN HCM
2/14/2018,ĐH0002237,KH-0756,P-506,10,285000,2850000,1995000,NV00007,CN HP
2/15/2018,ĐH0002237,KH-0756,P-506,12,285000,3420000,2394000,NV00007,CN HCM
2/16/2018,ĐH0002245,KH-0757,P-761,17,1910000,32470000,22729000,NV00007,CN HCM
2/17/2018,ĐH0002246,KH-0474,P-068,6,1710000,10260000,7182000,NV00007,CN HP
2/18/2018,ĐH0002246,KH-0474,P-097,11,3439000,37829000,22697400,NV00007,CN HP
2/19/2018,ĐH0002248,KH-0758,P-068,6,1710000,10260000,7182000,NV00007,CN HP
2/20/2018,ĐH0002248,KH-0758,P-097,13,3439000,44707000,26824200,NV00007,CN HN
2/21/2018,ĐH0002249,KH-0759,P-068,6,1710000,10260000,6669000,NV00007,CN HP
2/22/2018,ĐH0002249,KH-0759,P-097,18,3439000,61902000,40236300,NV00007,CN HN
2/23/2018,ĐH0002252,KH-0760,P-068,8,1710000,13680000,8208000,NV00007,CN HN
2/24/2018,ĐH0002252,KH-0760,P-097,10,3439000,34390000,20634000,NV00007,CN HCM
2/25/2018,ĐH0002253,KH-0456,P-068,6,1710000,10260000,7182000,NV00007,CN HP
2/26/2018,ĐH0002253,KH-0456,P-097,15,3439000,51585000,33530250,NV00007,CN HCM
2/27/2018,ĐH0002254,KH-0761,P-068,6,1710000,10260000,6669000,NV00007,CN HCM
2/28/2018,ĐH0002262,KH-0433,P-099,4,14759000,59036000,35421600,NV00007,CN HN
3/1/2018,ĐH0002262,KH-0433,P-762,4,3750000,15000000,9750000,NV00007,CN HCM
3/2/2018,ĐH0002264,KH-0762,P-100,8,15055800,120446400,78290160,NV00007,CN HN
3/3/2018,ĐH0002264,KH-0762,P-476,10,573430,5734300,3727295,NV00007,CN HCM
3/4/2018,ĐH0002264,KH-0762,P-105,6,13385915,80315490,56220843,NV00007,CN HN
3/5/2018,ĐH0002264,KH-0762,P-763,10,1468922,14689220,9547993,NV00007,CN HN
3/6/2018,ĐH0002260,KH-0565,P-764,6,1790000,10740000,7518000,NV00007,CN HN
3/7/2018,ĐH0002267,KH-0763,P-651,10,816000,8160000,5304000,NV00007,CN HP
3/8/2018,ĐH0002276,KH-0438,P-654,10,109090,1090900,763630,NV00007,CN HP
3/9/2018,ĐH0002280,KH-0653,P-728,15,2750000,41250000,28875000,NV00007,CN HP
3/10/2018,ĐH0002279,KH-0439,P-651,20,513000,10260000,6156000,NV00007,CN HN
3/11/2018,ĐH0002285,KH-0441,P-616,10,800000,8000000,5200000,NV00007,CN HN
3/12/2018,ĐH0002292,KH-0468,P-765,30,390000,11700000,7020000,NV00007,CN HCM
3/13/2018,ĐH0002301,KH-0446,P-616,23,562000,12926000,7755600,NV00007,CN HP
3/14/2018,ĐH0002303,KH-0764,P-125,6,9252744,55516464,38861524.8,NV00007,CN HCM
3/15/2018,ĐH0002304,KH-0764,P-476,10,1238000,12380000,8047000,NV00007,CN HP
3/16/2018,ĐH0002311,KH-0765,P-098,14,3880000,54320000,38024000,NV00007,CN HCM
3/17/2018,ĐH0002311,KH-0765,P-015,14,3615000,50610000,35427000,NV00007,CN HCM
3/18/2018,ĐH0002329,KH-0577,P-651,10,852000,8520000,5538000,NV00007,CN HP
3/19/2018,ĐH0002329,KH-0577,P-071,12,840000,10080000,6048000,NV00007,CN HP
3/20/2018,ĐH0002339,KH-0766,P-388,6,5700000,34200000,23940000,NV00007,CN HCM
3/21/2018,ĐH0002354,KH-0462,P-068,15,2155000,32325000,19395000,NV00007,CN HCM
3/22/2018,ĐH0003777,KH-0767,P-766,40,890000,35600000,24920000,NV00007,CN HP
3/23/2018,ĐH0003780,KH-0761,P-068,6,1871500,11229000,7860300,NV00007,CN HN
3/24/2018,ĐH0003781,KH-0456,P-068,6,1871500,11229000,6737400,NV00007,CN HP
3/25/2018,ĐH0003783,KH-0474,P-068,8,1871500,14972000,8983200,NV00007,CN HN
3/26/2018,ĐH0003784,KH-0474,P-068,6,1871500,11229000,7298850,NV00007,CN HP
3/27/2018,ĐH0003785,KH-0759,P-068,6,1871500,11229000,7298850,NV00007,CN HN
3/28/2018,ĐH0003786,KH-0768,P-015,40,3750000,150000000,97500000,NV00007,CN HCM
3/29/2018,ĐH0003786,KH-0768,P-016,40,7298000,291920000,175152000,NV00007,CN HN
3/30/2018,ĐH0003786,KH-0768,P-767,40,790000,31600000,22120000,NV00007,CN HN
3/31/2018,ĐH0003795,KH-0444,P-015,39,3615000,140985000,98689500,NV00007,CN HP
4/1/2018,ĐH0003795,KH-0444,P-616,39,567000,22113000,13267800,NV00007,CN HP
4/2/2018,ĐH0003795,KH-0444,P-016,16,7191000,115056000,80539200,NV00007,CN HP
4/3/2018,ĐH0003815,KH-0036,P-766,40,755000,30200000,18120000,NV00007,CN HCM
4/4/2018,ĐH0003824,KH-0758,P-068,6,1871500,11229000,7860300,NV00007,CN HN
4/5/2018,ĐH0003837,KH-0585,P-686,14,738000,10332000,7232400,NV00007,CN HP
4/6/2018,ĐH0003852,KH-0495,P-500,62,1500000,93000000,65100000,NV00007,CN HN
4/7/2018,ĐH0003852,KH-0495,P-768,62,1460000,90520000,58838000,NV00007,CN HP
4/8/2018,ĐH0003852,KH-0495,P-071,12,620000,7440000,4464000,NV00007,CN HN
4/9/2018,ĐH0003860,KH-0468,P-769,30,390000,11700000,7020000,NV00007,CN HCM
4/10/2018,ĐH0003861,KH-0450,P-770,4,7959000,31836000,20693400,NV00007,CN HP
4/11/2018,ĐH0003899,KH-0449,P-416,9,181818.18,1636364,981818.4,NV00007,CN HN
4/12/2018,ĐH0003952,KH-0472,P-060,15,1170000,17550000,12285000,NV00007,CN HN
4/13/2018,ĐH0003980,KH-0458,P-771,270,112000,30240000,21168000,NV00007,CN HP
4/14/2018,ĐH0003980,KH-0458,P-658,76,197000,14972000,9731800,NV00007,CN HP
4/15/2018,ĐH0003997,KH-0577,P-651,10,580000,5800000,3480000,NV00007,CN HCM
4/16/2018,ĐH0003997,KH-0577,P-071,11,640000,7040000,4224000,NV00007,CN HN
4/17/2018,ĐH0004013,KH-0475,P-578,6,13500000,81000000,48600000,NV00007,CN HN
4/18/2018,ĐH0004043,KH-0769,P-190,10,510000,5100000,3315000,NV00007,CN HCM
4/19/2018,ĐH0004043,KH-0769,P-071,20,655000,13100000,8515000,NV00007,CN HP
4/20/2018,ĐH0004043,KH-0769,P-071,10,655000,6550000,3930000,NV00007,CN HCM
4/21/2018,ĐH0004051,KH-0487,P-015,6,3700000,22200000,13320000,NV00007,CN HP
4/22/2018,ĐH0004055,KH-0690,P-351,9,1299000,11691000,8183700,NV00007,CN HP
4/23/2018,ĐH0004068,KH-0462,P-190,6,1050000,6300000,4095000,NV00007,CN HP
4/24/2018,ĐH0004074,KH-0585,P-651,20,689000,13780000,9646000,NV00007,CN HN
4/25/2018,ĐH0004075,KH-0753,P-772,20,1833000,36660000,25662000,NV00007,CN HCM
4/26/2018,ĐH0004075,KH-0753,P-773,20,853000,17060000,11089000,NV00007,CN HCM
4/27/2018,ĐH0001212,KH-0770,P-774,10,756000,7560000,5292000,NV00007,CN HP
4/28/2018,ĐH0001261,KH-0462,P-068,8,2550000,20400000,13260000,NV00007,CN HN
4/29/2018,ĐH0001265,KH-0036,P-122,4,2950000,11800000,7080000,NV00007,CN HP
4/30/2018,ĐH0001292,KH-0771,P-775,190,245000,46550000,27930000,NV00007,CN HN
5/1/2018,ĐH0001339,KH-0443,P-651,10,3304000,33040000,19824000,NV00007,CN HP
5/2/2018,ĐH0001339,KH-0443,P-776,12,2980000,35760000,21456000,NV00007,CN HP
5/3/2018,ĐH0001339,KH-0443,P-071,18,1400000,25200000,16380000,NV00007,CN HP
5/4/2018,ĐH0001368,KH-0772,P-015,6,3879000,23274000,13964400,NV00007,CN HCM
5/5/2018,ĐH0001368,KH-0772,P-354,6,1449000,8694000,6085800,NV00007,CN HP
5/6/2018,ĐH0001374,KH-0761,P-068,6,1870000,11220000,7854000,NV00007,CN HCM
5/7/2018,ĐH0001375,KH-0456,P-068,6,1870000,11220000,7293000,NV00007,CN HN
5/8/2018,ĐH0001377,KH-0759,P-068,6,1870000,11220000,6732000,NV00007,CN HN
5/9/2018,ĐH0001378,KH-0758,P-068,6,1870000,11220000,7293000,NV00007,CN HN
5/10/2018,ĐH0001383,KH-0444,P-777,16,2611000,41776000,27154400,NV00007,CN HCM
5/11/2018,ĐH0001391,KH-0767,P-778,40,890000,35600000,23140000,NV00007,CN HN
5/12/2018,ĐH0001465,KH-0773,P-071,9,750000,6750000,4725000,NV00007,CN HN
5/13/2018,ĐH0001526,KH-0471,P-666,24,2159000,51816000,36271200,NV00007,CN HP
5/14/2018,ĐH0001526,KH-0471,P-248,20,743000,14860000,9659000,NV00007,CN HP
5/15/2018,ĐH0001532,KH-0474,P-068,6,1870000,11220000,7293000,NV00007,CN HN
5/16/2018,ĐH0001559,KH-0449,P-015,10,3700000,37000000,25900000,NV00007,CN HCM
5/17/2018,ĐH0001568,KH-0474,P-068,8,1870000,14960000,9724000,NV00007,CN HN
5/18/2018,ĐH0001592,KH-0774,P-692,36,515000,18540000,12051000,NV00007,CN HCM
5/19/2018,ĐH0000848,KH-0444,P-018,9,2950000,26550000,15930000,NV00007,CN HP
5/20/2018,ĐH0001627,KH-0444,P-015,9,3650000,32850000,22995000,NV00007,CN HCM
5/21/2018,ĐH0001627,KH-0444,P-248,9,741000,6669000,4668300,NV00007,CN HN
5/22/2018,ĐH0001627,KH-0444,P-016,7,7262000,50834000,30500400,NV00007,CN HN
5/23/2018,ĐH0001655,KH-0767,P-186,10,4107000,41070000,24642000,NV00007,CN HCM
5/24/2018,ĐH0001655,KH-0767,P-248,20,747000,14940000,10458000,NV00007,CN HN
5/25/2018,ĐH0001680,KH-0444,P-015,29,3467500,100557500,60334500,NV00007,CN HP
5/26/2018,ĐH0001680,KH-0444,P-016,31,7262000,225122000,157585400,NV00007,CN HN
5/27/2018,ĐH0001680,KH-0444,P-592,39,513000,20007000,13004550,NV00007,CN HP
5/28/2018,ĐH0001692,KH-0072,P-779,6,546000,3276000,1965600,NV00007,CN HCM
5/29/2018,ĐH0001693,KH-0072,P-779,24,544464,13067136,9146995.2,NV00007,CN HP
5/30/2018,ĐH0001719,KH-0444,P-015,17,3461000,58837000,38244050,NV00007,CN HN
5/31/2018,ĐH0001719,KH-0444,P-016,17,7248000,123216000,80090400,NV00007,CN HP
6/1/2018,ĐH0001719,KH-0444,P-666,8,2149000,17192000,11174800,NV00007,CN HP
6/2/2018,ĐH0001719,KH-0444,P-248,17,740000,12580000,7548000,NV00007,CN HCM
6/3/2018,ĐH0001730,KH-0036,P-780,8,62120000,496960000,323024000,NV00007,CN HN
6/4/2018,ĐH0001761,KH-0475,P-457,6,299000,1794000,1076400,NV00007,CN HCM
6/5/2018,ĐH0001761,KH-0475,P-054,6,299000,1794000,1076400,NV00007,CN HP
6/6/2018,ĐH0001760,KH-0477,P-723,30,2299200,68976000,41385600,NV00007,CN HN
6/7/2018,ĐH0001771,KH-0166,P-015,17,3440000,58480000,40936000,NV00007,CN HP
6/8/2018,ĐH0001771,KH-0166,P-016,22,6850000,150700000,105490000,NV00007,CN HP
6/9/2018,ĐH0001773,KH-0585,P-651,521,391000,203711000,122226600,NV00007,CN HP
6/10/2018,ĐH0004825,KH-0585,P-016,24,7061000,169464000,118624800,NV00007,CN HP
6/11/2018,ĐH0004825,KH-0585,P-592,40,555000,22200000,14430000,NV00007,CN HCM
6/12/2018,ĐH0004825,KH-0585,P-592,15,555000,8325000,4995000,NV00007,CN HP
6/13/2018,ĐH0004825,KH-0585,P-016,11,7061000,77671000,54369700,NV00007,CN HP
6/14/2018,ĐH0004836,KH-0443,P-565,10,3304000,33040000,21476000,NV00007,CN HCM
6/15/2018,ĐH0004861,KH-0112,P-666,8,2090000,16720000,10032000,NV00007,CN HN
6/16/2018,ĐH0004873,KH-0447,P-781,4,6590909.09,26363636,17136363.4,NV00007,CN HN
6/17/2018,ĐH0004873,KH-0447,P-381,4,1954545.45,7818182,4690909.2,NV00007,CN HN
6/18/2018,ĐH0004874,KH-0447,P-018,4,2950000,11800000,7080000,NV00007,CN HP
6/19/2018,ĐH0004874,KH-0447,P-017,4,3960000,15840000,10296000,NV00007,CN HCM
6/20/2018,ĐH0004889,KH-0444,P-015,6,3709000,22254000,15577800,NV00007,CN HP
6/21/2018,ĐH0004904,KH-0775,P-228,13,560000,7280000,5096000,NV00007,CN HN
6/22/2018,ĐH0004913,KH-0444,P-607,7,4132000,28924000,17354400,NV00007,CN HN
6/23/2018,ĐH0004914,KH-0776,P-471,33,1950000,64350000,41827500,NV00007,CN HN
6/24/2018,ĐH0004946,KH-0444,P-700,15,4114000,61710000,37026000,NV00007,CN HCM
6/25/2018,ĐH0004950,KH-0444,P-015,11,3700000,40700000,24420000,NV00007,CN HP
6/26/2018,ĐH0004957,KH-0481,P-325,8,780000,6240000,3744000,NV00007,CN HCM
6/27/2018,ĐH0004957,KH-0481,P-328,10,230000,2300000,1380000,NV00007,CN HN
